elements,clusters,Iterations,blocks,threadsPerBlock,GPU,total global memory(KB),clock rate(KHz),multiprocessor count,async engine count,memory bus width,memory clock rate (KHz),L2 cache size (bytes),max threads per SM
50000,100,91,4096,64,0.168568,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,92,4096,100,0.167672,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,169,4096,128,0.177509,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,171,4096,200,0.176915,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,171,4096,256,0.178117,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,169,4096,400,0.185279,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,102,4096,512,0.170129,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,101,4096,750,0.182491,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,101,4096,1024,0.173032,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,271,8192,32,0.191836,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,271,8192,50,0.203012,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,146,8192,64,0.180237,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,198,8192,100,0.184572,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,195,8192,128,0.182781,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,195,8192,200,0.183469,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,198,8192,256,0.188661,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,127,8192,400,0.181958,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,127,8192,512,0.175144,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,130,8192,750,0.174415,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,134,8192,1024,0.175534,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,135,16384,32,0.17881,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,135,16384,50,0.177617,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,135,16384,64,0.17612,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,144,16384,100,0.184378,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,144,16384,128,0.185193,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,141,16384,200,0.179743,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,191,16384,256,0.189596,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,168,16384,400,0.184988,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,191,16384,512,0.186955,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,159,16384,750,0.18178,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,159,16384,1024,0.182018,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,152,32768,32,0.183949,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,159,32768,50,0.186901,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,126,32768,64,0.178382,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,140,32768,100,0.181862,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,140,32768,128,0.181788,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,213,32768,200,0.200466,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,212,32768,256,0.194727,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,212,32768,400,0.196226,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,215,32768,512,0.206999,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,270,32768,750,0.209078,12339264,1455000,80,7,3072,850000,4718592,2048
50000,100,237,32768,1024,0.201791,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,75,32,32,0.512092,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,88,32,50,0.415518,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,74,32,64,0.32661,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,74,32,100,0.2676,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,74,32,128,0.248499,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,97,32,200,0.237628,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,97,32,256,0.238731,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,97,32,400,0.204031,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,75,32,512,0.201302,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,75,32,750,0.190297,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,75,32,1024,0.18535,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,73,64,32,0.325082,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,73,64,50,0.272004,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,81,64,64,0.260822,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,81,64,100,0.217572,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,81,64,128,0.210787,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,95,64,200,0.198312,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,95,64,256,0.201337,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,95,64,400,0.182314,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,95,64,512,0.187551,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,80,64,750,0.182012,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,80,64,1024,0.173695,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,80,128,32,0.251881,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,67,128,50,0.209407,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,67,128,64,0.200512,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,67,128,100,0.184834,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,86,128,128,0.191639,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,86,128,200,0.178257,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,86,128,256,0.178565,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,86,128,400,0.171239,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,92,128,512,0.181938,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,92,128,750,0.172275,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,92,128,1024,0.177285,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,85,256,32,0.215015,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,85,256,50,0.196037,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,85,256,64,0.199434,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,68,256,100,0.176556,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,68,256,128,0.173026,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,68,256,200,0.168338,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,68,256,256,0.17021,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,67,256,400,0.171031,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,67,256,512,0.169491,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,67,256,750,0.169305,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,79,256,1024,0.174349,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,76,512,32,0.188054,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,76,512,50,0.176762,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,76,512,64,0.178914,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,62,512,100,0.170423,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,62,512,128,0.166028,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,62,512,200,0.167772,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,76,512,256,0.169757,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,76,512,400,0.168774,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,76,512,512,0.170155,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,76,512,750,0.17526,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,86,512,1024,0.180451,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,86,1024,32,0.178274,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,86,1024,50,0.171725,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,86,1024,64,0.170378,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,73,1024,100,0.168443,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,73,1024,128,0.167998,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,73,1024,200,0.168397,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,84,1024,256,0.173104,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,84,1024,400,0.171743,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,84,1024,512,0.172188,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,68,1024,750,0.175304,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,94,1024,1024,0.181463,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,93,2048,32,0.171539,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,94,2048,50,0.174226,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,89,2048,64,0.169962,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,89,2048,100,0.172958,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,89,2048,128,0.17023,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,88,2048,200,0.18013,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,76,2048,256,0.17513,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,76,2048,400,0.172122,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,76,2048,512,0.174986,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,52,2048,750,0.173948,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,52,2048,1024,0.166921,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,52,4096,32,0.163832,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,52,4096,50,0.169875,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,68,4096,64,0.167934,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,68,4096,100,0.168054,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,68,4096,128,0.178321,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,68,4096,200,0.169065,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,80,4096,256,0.170263,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,80,4096,400,0.172634,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,80,4096,512,0.171997,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,86,4096,750,0.173363,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,86,4096,1024,0.176249,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,86,8192,32,0.171365,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,86,8192,50,0.17533,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,94,8192,64,0.176249,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,94,8192,100,0.174392,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,94,8192,128,0.172995,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,94,8192,200,0.174201,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,89,8192,256,0.173541,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,89,8192,400,0.173432,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,89,8192,512,0.175284,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,70,8192,750,0.171231,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,70,8192,1024,0.17589,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,70,16384,32,0.173894,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,70,16384,50,0.172201,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,74,16384,64,0.170793,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,74,16384,100,0.171213,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,74,16384,128,0.170818,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,65,16384,200,0.170365,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,65,16384,256,0.170827,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,65,16384,400,0.170097,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,65,16384,512,0.177168,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,70,16384,750,0.1733,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,70,16384,1024,0.174751,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,70,32768,32,0.173011,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,70,32768,50,0.173052,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,118,32768,64,0.183403,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,118,32768,100,0.188532,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,118,32768,128,0.186523,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,87,32768,200,0.179232,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,87,32768,256,0.17567,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,87,32768,400,0.185722,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,90,32768,512,0.178479,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,92,32768,750,0.178388,12339264,1455000,80,7,3072,850000,4718592,2048
50000,500,90,32768,1024,0.181088,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,32,32,0.170851,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,25,32,50,0.165658,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,25,32,64,0.166239,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,25,32,100,0.165953,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,32,128,0.171952,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,32,200,0.169561,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,32,256,0.16956,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,41,32,400,0.166407,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,31,32,512,0.16529,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,31,32,750,0.165211,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,31,32,1024,0.164237,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,41,64,32,0.16636,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,42,64,50,0.166918,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,42,64,64,0.166932,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,42,64,100,0.16788,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,37,64,128,0.167341,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,37,64,200,0.166787,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,37,64,256,0.166204,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,37,64,400,0.169104,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,47,64,512,0.168711,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,47,64,750,0.172265,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,47,64,1024,0.174537,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,38,128,32,0.166608,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,38,128,50,0.16624,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,38,128,64,0.172604,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,37,128,100,0.17234,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,128,128,0.165731,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,128,200,0.166215,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,128,256,0.170689,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,43,128,400,0.167387,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,44,128,512,0.174179,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,43,128,750,0.167035,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,43,128,1024,0.166201,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,45,256,32,0.167522,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,45,256,50,0.166692,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,45,256,64,0.169584,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,45,256,100,0.167509,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,38,256,128,0.166312,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,38,256,200,0.168939,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,38,256,256,0.16586,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,256,400,0.169522,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,256,512,0.16795,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,256,750,0.170181,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,256,1024,0.16578,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,512,32,0.166099,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,512,50,0.177003,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,512,64,0.174675,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,512,100,0.176654,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,37,512,128,0.166853,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,38,512,200,0.169186,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,38,512,256,0.168823,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,512,400,0.173487,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,512,512,0.167218,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,512,750,0.168016,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,37,512,1024,0.165659,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,37,1024,32,0.166166,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,37,1024,50,0.1653,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,37,1024,64,0.167956,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,1024,100,0.172222,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,1024,128,0.164978,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,1024,200,0.167501,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,1024,256,0.174265,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,29,1024,400,0.168576,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,29,1024,512,0.163047,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,29,1024,750,0.164702,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,20,1024,1024,0.169612,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,21,2048,32,0.161826,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,21,2048,50,0.166466,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,20,2048,64,0.17289,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,31,2048,100,0.164897,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,31,2048,128,0.171753,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,31,2048,200,0.174887,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,31,2048,256,0.164533,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,2048,400,0.166614,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,2048,512,0.168979,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,39,2048,750,0.173078,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,57,2048,1024,0.175983,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,57,4096,32,0.170208,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,56,4096,50,0.170111,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,57,4096,64,0.172334,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,44,4096,100,0.167661,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,44,4096,128,0.177019,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,44,4096,200,0.169664,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,43,4096,256,0.178643,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,43,4096,400,0.168912,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,42,4096,512,0.167048,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,43,4096,750,0.169054,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,56,4096,1024,0.171403,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,56,8192,32,0.172921,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,56,8192,50,0.174774,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,29,8192,64,0.171285,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,29,8192,100,0.167961,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,29,8192,128,0.172229,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,29,8192,200,0.167535,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,42,8192,256,0.168863,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,42,8192,400,0.167633,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,42,8192,512,0.166782,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,48,8192,750,0.170054,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,49,8192,1024,0.169308,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,48,16384,32,0.168523,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,48,16384,50,0.169026,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,45,16384,64,0.170998,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,45,16384,100,0.169955,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,45,16384,128,0.169883,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,44,16384,200,0.179081,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,42,16384,256,0.16756,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,43,16384,400,0.167705,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,43,16384,512,0.168368,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,16384,750,0.166188,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,16384,1024,0.168758,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,32768,32,0.170196,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,36,32768,50,0.167796,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,33,32768,64,0.16756,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,33,32768,100,0.168593,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,34,32768,128,0.168332,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,46,32768,200,0.17978,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,46,32768,256,0.172113,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,49,32768,400,0.17487,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,48,32768,512,0.172357,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,45,32768,750,0.17049,12339264,1455000,80,7,3072,850000,4718592,2048
100000,5,45,32768,1024,0.178572,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,99,32,32,0.181295,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,100,32,50,0.178316,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,100,32,64,0.175035,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,100,32,100,0.173356,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,105,32,128,0.175116,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,61,32,200,0.167101,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,61,32,256,0.166545,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,61,32,400,0.168746,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,61,32,512,0.16876,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,84,32,750,0.17412,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,84,32,1024,0.171762,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,84,64,32,0.171826,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,82,64,50,0.1702,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,82,64,64,0.170227,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,82,64,100,0.180544,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,83,64,128,0.177734,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,52,64,200,0.168944,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,52,64,256,0.16933,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,52,64,400,0.169947,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,58,64,512,0.169725,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,63,64,750,0.173743,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,58,64,1024,0.174842,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,63,128,32,0.174881,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,66,128,50,0.175522,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,66,128,64,0.171204,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,66,128,100,0.168324,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,72,128,128,0.172487,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,72,128,200,0.169603,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,72,128,256,0.17184,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,71,128,400,0.170865,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,83,128,512,0.178235,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,83,128,750,0.171056,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,84,128,1024,0.170647,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,55,256,32,0.166442,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,55,256,50,0.167051,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,54,256,64,0.167157,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,55,256,100,0.167849,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,36,256,128,0.1628,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,36,256,200,0.173783,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,36,256,256,0.172193,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,36,256,400,0.163697,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,67,256,512,0.168741,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,66,256,750,0.171853,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,65,256,1024,0.176987,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,72,512,32,0.172409,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,72,512,50,0.170301,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,72,512,64,0.171526,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,72,512,100,0.173097,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,54,512,128,0.16704,12339264,1455000,80,7,3072,850000,4718592,2048
100000,10,55,512,200,0.166175,12339264,1455000,80,7,3072,850000,4718592,2048
