elements,threadsPerBlock,blocks,GPU,total global memory(KB),clock rate(KHz),multiprocessor count,async engine count,memory bus width,memory clock rate (KHz),L2 cache size (bytes),max threads per SM
10240,256,16,0.773247,12492800,1215500,24,2,384,3505000,3145728,2048
10240,256,32,0.814721,12492800,1215500,24,2,384,3505000,3145728,2048
10240,256,64,0.829396,12492800,1215500,24,2,384,3505000,3145728,2048
10240,256,128,0.816241,12492800,1215500,24,2,384,3505000,3145728,2048
10240,256,256,0.814076,12492800,1215500,24,2,384,3505000,3145728,2048
10240,256,450,0.814815,12492800,1215500,24,2,384,3505000,3145728,2048
10240,256,512,0.814943,12492800,1215500,24,2,384,3505000,3145728,2048
10240,256,800,0.813473,12492800,1215500,24,2,384,3505000,3145728,2048
10240,256,1024,0.81573,12492800,1215500,24,2,384,3505000,3145728,2048
10240,256,1500,0.815349,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,1,0.747263,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,2,0.750751,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,4,0.756574,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,8,0.76523,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,16,0.783378,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,32,0.804014,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,64,0.804876,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,128,0.803813,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,256,0.805894,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,450,0.806634,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,512,0.805945,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,800,0.806584,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,1024,0.806002,12492800,1215500,24,2,384,3505000,3145728,2048
10240,400,1500,0.80517,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,1,0.749545,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,2,0.755092,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,4,0.764161,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,8,0.780356,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,16,0.831818,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,32,0.849662,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,64,0.851348,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,128,0.847735,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,256,0.852649,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,450,0.847135,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,512,0.850354,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,800,0.850366,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,1024,0.851253,12492800,1215500,24,2,384,3505000,3145728,2048
10240,512,1500,0.848261,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,1,0.774847,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,2,0.778373,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,4,0.790124,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,8,0.809454,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,16,0.837323,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,32,0.837315,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,64,0.838803,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,128,0.845667,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,256,0.846139,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,450,0.846599,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,512,0.847466,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,800,0.847062,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,1024,0.847506,12492800,1215500,24,2,384,3505000,3145728,2048
10240,800,1500,0.847024,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,1,0.805015,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,2,0.809449,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,4,0.851656,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,8,0.912211,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,16,0.930261,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,32,0.928209,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,64,0.931486,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,128,0.932244,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,256,0.932579,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,450,0.929968,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,512,0.931567,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,800,0.926637,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,1024,0.930491,12492800,1215500,24,2,384,3505000,3145728,2048
10240,1024,1500,0.927526,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,1,1.404562,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,2,1.405541,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,4,1.396838,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,8,1.400905,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,16,1.402568,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,32,1.414474,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,64,1.444948,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,128,1.520934,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,256,1.753976,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,450,1.836136,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,512,1.845961,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,800,1.850535,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,1024,1.848469,12492800,1215500,24,2,384,3505000,3145728,2048
20480,64,1500,1.849749,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,1,1.411023,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,2,1.406987,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,4,1.412193,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,8,1.419445,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,16,1.426359,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,32,1.458428,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,64,1.536844,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,128,1.786524,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,256,1.861818,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,450,1.856329,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,512,1.857899,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,800,1.864252,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,1024,1.860331,12492800,1215500,24,2,384,3505000,3145728,2048
20480,128,1500,1.864359,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,1,1.422005,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,2,1.424904,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,4,1.425674,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,8,1.439613,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,16,1.462281,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,32,1.570403,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,64,1.814462,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,128,1.895746,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,256,1.894539,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,450,1.894989,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,512,1.895097,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,800,1.895535,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,1024,1.894887,12492800,1215500,24,2,384,3505000,3145728,2048
20480,256,1500,1.893888,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,1,1.440959,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,2,1.44374,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,4,1.45871,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,8,1.475963,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,16,1.516678,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,32,1.703202,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,64,1.896179,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,128,1.905846,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,256,1.906511,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,450,1.908451,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,512,1.905432,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,800,1.898005,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,1024,1.904082,12492800,1215500,24,2,384,3505000,3145728,2048
20480,400,1500,1.901755,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,1,1.444421,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,2,1.449652,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,4,1.470413,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,8,1.516658,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,16,1.658818,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,32,1.930628,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,64,1.979571,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,128,1.983005,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,256,1.981604,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,450,1.984158,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,512,1.98431,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,800,1.983134,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,1024,1.979074,12492800,1215500,24,2,384,3505000,3145728,2048
20480,512,1500,1.979575,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,1,1.494263,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,2,1.501253,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,4,1.525688,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,8,1.579165,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,16,1.7725,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,32,3.071692,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,64,3.071728,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,128,3.070311,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,256,3.071726,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,450,3.069941,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,512,3.067706,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,800,3.073795,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,1024,3.072172,12492800,1215500,24,2,384,3505000,3145728,2048
20480,800,1500,3.074188,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,1,1.538311,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,2,1.549062,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,4,1.645812,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,8,1.843063,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,16,2.112089,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,32,2.181123,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,64,2.177479,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,128,2.180582,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,256,2.181485,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,450,2.182302,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,512,2.180294,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,800,2.17605,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,1024,2.181354,12492800,1215500,24,2,384,3505000,3145728,2048
20480,1024,1500,2.177777,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,1,2.742473,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,2,2.7453,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,4,2.743279,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,8,2.75111,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,16,2.758677,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,32,2.773887,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,64,2.825686,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,128,2.977087,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,256,3.608824,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,450,4.740987,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,512,4.94893,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,800,8.244925,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,1024,8.248237,12492800,1215500,24,2,384,3505000,3145728,2048
40960,64,1500,8.260897,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,1,2.746577,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,2,2.747903,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,4,2.76694,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,8,2.782671,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,16,2.773128,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,32,2.830599,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,64,2.974157,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,128,3.602343,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,256,4.969717,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,450,8.265782,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,512,8.300339,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,800,8.311572,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,1024,8.295505,12492800,1215500,24,2,384,3505000,3145728,2048
40960,128,1500,8.294606,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,1,2.768644,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,2,2.773594,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,4,2.795039,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,8,2.831404,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,16,2.86465,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,32,3.060533,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,64,3.719784,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,128,5.048546,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,256,8.259827,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,450,8.266304,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,512,8.26972,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,800,8.263516,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,1024,8.263773,12492800,1215500,24,2,384,3505000,3145728,2048
40960,256,1500,8.26381,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,1,2.809627,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,2,2.813973,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,4,2.837687,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,8,2.874649,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,16,2.941745,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,32,3.398823,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,64,4.478187,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,128,7.690398,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,256,7.684808,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,450,7.691077,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,512,7.696511,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,800,7.690303,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,1024,7.704771,12492800,1215500,24,2,384,3505000,3145728,2048
40960,400,1500,7.688311,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,1,2.815717,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,2,2.82392,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,4,2.85865,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,8,2.945793,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,16,3.227165,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,32,4.030207,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,64,5.155245,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,128,8.172592,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,256,8.178756,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,450,8.163958,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,512,8.181126,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,800,8.181921,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,1024,8.191442,12492800,1215500,24,2,384,3505000,3145728,2048
40960,512,1500,8.179857,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,1,2.915066,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,2,2.924937,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,4,2.970738,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,8,3.086408,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,16,3.551703,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,32,6.903068,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,64,9.837493,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,128,9.844362,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,256,9.832701,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,450,9.848782,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,512,9.855723,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,800,9.845692,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,1024,9.837717,12492800,1215500,24,2,384,3505000,3145728,2048
40960,800,1500,9.850218,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,1,2.996177,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,2,3.025277,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,4,3.181884,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,8,3.620223,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,16,4.411831,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,32,7.629914,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,64,7.835916,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,128,7.831839,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,256,7.835226,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,450,7.844745,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,512,7.850608,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,800,7.8607,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,1024,9.037478,12492800,1215500,24,2,384,3505000,3145728,2048
40960,1024,1500,7.817029,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,1,5.410296,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,2,5.413858,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,4,5.416839,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,8,6.819081,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,16,5.427973,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,32,5.453206,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,64,5.548504,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,128,5.850936,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,256,7.184243,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,450,10.301125,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,512,11.391266,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,800,21.165769,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,1024,21.46807,12492800,1215500,24,2,384,3505000,3145728,2048
81920,64,1500,27.829588,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,1,5.445657,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,2,5.42165,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,4,5.454768,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,8,5.43096,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,16,5.449845,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,32,5.56061,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,64,5.83135,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,128,7.152085,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,256,11.428283,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,450,20.973381,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,512,21.322421,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,800,27.798099,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,1024,27.832991,12492800,1215500,24,2,384,3505000,3145728,2048
81920,128,1500,27.803098,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,1,5.482349,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,2,5.466152,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,4,5.501894,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,8,5.493793,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,16,5.557161,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,32,5.943834,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,64,7.379849,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,128,11.543465,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,256,20.964523,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,450,27.50147,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,512,27.410703,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,800,27.501353,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,1024,27.485032,12492800,1215500,24,2,384,3505000,3145728,2048
81920,256,1500,27.450829,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,1,5.551503,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,2,5.545761,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,4,5.584957,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,8,5.587211,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,16,5.736386,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,32,6.734507,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,64,9.571726,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,128,18.200967,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,256,25.20538,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,450,25.698206,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,512,25.489466,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,800,25.467969,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,1024,25.444377,12492800,1215500,24,2,384,3505000,3145728,2048
81920,400,1500,25.473938,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,1,5.577406,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,2,5.563225,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,4,5.630125,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,8,5.788316,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,16,6.282437,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,32,7.975153,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,64,11.60718,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,128,20.564641,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,256,27.08286,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,450,27.184143,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,512,27.245131,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,800,27.260663,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,1024,27.221077,12492800,1215500,24,2,384,3505000,3145728,2048
81920,512,1500,27.258336,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,1,5.769982,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,2,5.771434,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,4,5.84931,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,8,6.092292,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,16,7.055728,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,32,14.363313,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,64,22.207914,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,128,33.960814,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,256,33.950238,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,450,33.997665,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,512,33.977346,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,800,33.975202,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,1024,33.980662,12492800,1215500,24,2,384,3505000,3145728,2048
81920,800,1500,33.961431,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,1,5.911502,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,2,5.968162,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,4,6.248455,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,8,7.008977,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,16,8.567052,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,32,16.450516,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,64,25.056234,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,128,30.919882,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,256,30.946372,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,450,30.9132,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,512,30.931719,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,800,30.933355,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,1024,30.953512,12492800,1215500,24,2,384,3505000,3145728,2048
81920,1024,1500,30.962804,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,1,6.76589,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,2,6.753714,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,4,6.727268,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,8,6.74331,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,16,6.75937,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,32,6.790608,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,64,6.908412,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,128,7.284622,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,256,8.958554,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,450,13.052486,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,512,14.606126,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,800,27.526854,12492800,1215500,24,2,384,3505000,3145728,2048
102400,64,1024,28.039012,12492800,1215500,24,2,384,3505000,3145728,2048
